fdc_id,food_name,category,subcategory,calories,protein,carbs,fat,fiber,iron,calcium,vitB12,vitD,zinc,sodium,potassium,magnesium,is_vegan,is_vegetarian,is_pescatarian,contains_gluten,contains_dairy,contains_eggs,contains_tree_nuts,contains_shellfish,contains_soy,contains_fish,contains_peanuts,fodmap_status,gerd_safe,gi_index,source
172563,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",protein,SR Legacy,296.0,24.4,0.0,21.3,0.0,2.1,23.0,2.54,0.0,2.76,50.0,164.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172562,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",protein,SR Legacy,273.0,17.2,0.0,22.1,0.0,1.59,17.0,2.13,0.0,1.94,39.0,128.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
173811,"Lamb, New Zealand, imported, frozen, loin, separable lean only, cooked, broiled",protein,SR Legacy,199.0,29.3,0.0,8.24,0.0,2.34,21.0,2.58,0.0,3.29,55.0,189.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174389,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",protein,SR Legacy,317.0,19.9,0.0,25.7,0.0,1.74,18.0,2.32,0.0,2.73,44.0,128.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174388,"Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",protein,SR Legacy,311.0,15.9,0.0,27.0,0.0,1.43,15.0,2.22,0.0,2.19,42.0,120.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
175263,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",protein,SR Legacy,357.0,28.2,0.0,26.3,0.0,2.11,27.0,3.4,0.0,4.53,51.0,147.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174391,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",protein,SR Legacy,342.0,29.4,0.0,24.0,0.0,2.16,27.0,3.47,0.0,4.76,52.0,151.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174390,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",protein,SR Legacy,251.0,17.2,0.0,19.7,0.0,1.36,17.0,3.14,0.0,2.91,42.0,137.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
173814,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean only, cooked, braised",protein,SR Legacy,285.0,34.1,0.0,15.5,0.0,2.34,27.0,3.71,0.0,5.6,56.0,166.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172616,"Lamb, New Zealand, imported, ground lamb, cooked, braised",protein,SR Legacy,192.0,22.6,0.0,11.3,0.0,1.27,4.0,0.96,0.0,3.38,34.0,162.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172617,"Lamb, New Zealand, imported, ground lamb, raw",protein,SR Legacy,193.0,20.3,0.0,12.4,0.0,1.04,4.0,1.62,0.0,2.75,57.0,281.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174443,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",protein,SR Legacy,161.0,26.3,0.0,6.21,0.0,4.94,5.0,9.18,0.1,2.66,67.0,187.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174444,"Lamb, New Zealand, imported, heart, raw",protein,SR Legacy,105.0,18.1,0.0,3.68,0.0,3.29,5.0,8.4,0.0,1.65,94.0,277.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172632,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",protein,SR Legacy,247.0,29.6,0.04,14.2,0.0,1.99,8.0,1.5,0.1,4.95,69.0,249.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172633,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",protein,SR Legacy,186.0,18.4,0.73,12.1,0.0,1.34,5.0,1.31,0.1,3.09,76.0,299.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174453,"Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised",protein,SR Legacy,196.0,32.5,0.0,7.37,0.0,2.12,8.0,1.6,0.0,5.41,72.0,258.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174454,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",protein,SR Legacy,115.0,20.4,0.73,3.35,0.0,1.46,5.0,1.43,0.0,3.45,82.0,327.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172609,"Lamb, New Zealand, imported, Intermuscular fat, cooked",protein,SR Legacy,596.0,8.53,0.0,62.4,0.0,1.39,6.0,0.7,0.2,1.77,52.0,198.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174434,"Lamb, New Zealand, imported, Intermuscular fat, raw",protein,SR Legacy,640.0,4.63,1.26,68.5,0.0,0.72,5.0,0.45,0.3,0.87,34.0,119.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174439,"Lamb, New Zealand, imported, kidney, cooked, soaked and fried",protein,SR Legacy,112.0,19.8,0.18,3.56,0.0,14.7,9.0,55.6,0.2,2.36,199.0,271.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174442,"Lamb, New Zealand, imported, kidney, raw",protein,SR Legacy,84.0,15.2,0.03,2.54,0.0,6.6,8.0,50.4,0.1,1.81,168.0,231.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174460,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",protein,SR Legacy,212.0,24.3,0.04,12.8,0.0,1.93,10.0,2.09,0.0,3.66,65.0,353.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174342,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",protein,SR Legacy,206.0,18.6,0.13,14.5,0.0,1.49,10.0,1.46,0.0,2.8,59.0,315.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174459,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried",protein,SR Legacy,162.0,26.3,0.0,6.35,0.0,2.03,10.0,2.25,0.0,3.93,67.0,373.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172515,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw",protein,SR Legacy,126.0,21.1,0.0,4.64,0.0,1.64,11.0,1.64,0.0,3.16,64.0,350.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172614,"Lamb, New Zealand, imported, liver, cooked, soaked and fried",protein,SR Legacy,168.0,25.8,1.48,6.56,0.0,5.4,5.0,57.5,0.0,5.1,59.0,287.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172615,"Lamb, New Zealand, imported, liver, raw",protein,SR Legacy,136.0,20.7,2.22,4.92,0.0,4.6,4.0,59.0,0.0,3.4,59.0,285.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174461,"Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried",protein,SR Legacy,332.0,21.5,0.41,27.1,0.0,1.62,31.0,1.52,0.1,2.86,73.0,313.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172517,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw",protein,SR Legacy,298.0,15.4,0.22,26.2,0.0,1.24,14.0,1.47,0.1,2.08,63.0,262.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174457,"Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried",protein,SR Legacy,208.0,27.4,0.41,10.7,0.0,1.88,42.0,1.84,0.1,3.48,84.0,367.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
173810,"Lamb, New Zealand, imported, loin chop, separable lean only, raw",protein,SR Legacy,142.0,20.0,0.0,6.88,0.0,1.52,18.0,1.9,0.0,2.69,77.0,327.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174462,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",protein,SR Legacy,274.0,21.1,0.1,21.0,0.0,1.44,7.0,1.42,0.1,2.61,69.0,306.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174463,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw",protein,SR Legacy,273.0,16.6,0.2,22.9,0.0,1.29,6.0,0.95,0.1,2.04,63.0,290.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172624,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",protein,SR Legacy,162.0,25.5,0.0,6.7,0.0,1.6,8.0,1.63,0.0,3.01,76.0,345.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172625,"Lamb, New Zealand, imported, loin saddle, separable lean only, raw",protein,SR Legacy,131.0,20.9,0.0,5.32,0.0,1.54,7.0,1.13,0.0,2.54,75.0,356.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172634,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",protein,SR Legacy,157.0,29.0,0.0,4.57,0.0,2.05,6.0,1.39,0.0,2.69,57.0,355.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172635,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",protein,SR Legacy,122.0,21.4,0.0,3.99,0.0,1.55,4.0,1.12,0.0,2.09,60.0,368.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174451,"Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted",protein,SR Legacy,156.0,29.0,0.0,4.49,0.0,2.05,6.0,1.39,0.0,2.7,57.0,355.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174452,"Lamb, New Zealand, imported, loin, boneless, separable lean only, raw",protein,SR Legacy,120.0,21.5,0.0,3.77,0.0,1.55,4.0,1.12,0.0,2.1,60.0,368.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172636,"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",protein,SR Legacy,307.0,28.5,0.03,21.4,0.0,2.14,52.0,1.85,0.1,5.21,91.0,276.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172637,"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",protein,SR Legacy,231.0,17.4,0.14,17.9,0.0,1.14,20.0,2.51,0.0,3.05,73.0,290.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172626,"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",protein,SR Legacy,264.0,31.4,0.0,15.4,0.0,2.28,58.0,2.0,0.0,5.72,97.0,289.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174455,"Lamb, New Zealand, imported, neck chops, separable lean only, raw",protein,SR Legacy,151.0,19.8,0.0,7.97,0.0,1.24,23.0,2.89,0.0,3.48,81.0,323.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172638,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",protein,SR Legacy,287.0,21.4,0.05,22.3,0.0,1.33,7.0,1.94,0.1,4.28,61.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174464,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw",protein,SR Legacy,252.0,16.9,0.2,20.4,0.0,1.05,5.0,1.98,0.1,3.16,58.0,280.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172627,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",protein,SR Legacy,199.0,25.1,0.0,10.9,0.0,1.38,7.0,2.27,0.1,5.0,65.0,337.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172628,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw",protein,SR Legacy,143.0,20.2,0.0,6.88,0.0,1.16,5.0,2.38,0.0,3.8,65.0,325.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172640,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",protein,SR Legacy,195.0,23.6,0.01,11.2,0.0,1.74,11.0,1.28,0.1,2.52,67.0,323.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172641,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw",protein,SR Legacy,169.0,19.9,0.05,9.96,0.0,1.36,8.0,1.03,0.1,2.17,62.0,324.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172629,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",protein,SR Legacy,173.0,24.4,0.0,8.38,0.0,1.76,11.0,1.31,0.1,2.56,67.0,330.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174456,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, raw",protein,SR Legacy,147.0,20.6,0.0,7.12,0.0,1.4,8.0,1.05,0.1,2.24,63.0,334.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
173813,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, cooked, fast roasted",protein,SR Legacy,253.0,22.1,0.04,18.3,0.0,1.57,20.0,1.17,0.0,2.69,69.0,304.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
173812,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, raw",protein,SR Legacy,240.0,18.1,0.13,18.5,0.0,1.3,10.0,1.12,0.0,2.34,61.0,277.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
175261,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, cooked, fast roasted",protein,SR Legacy,193.0,24.4,0.0,10.6,0.0,1.65,22.0,1.24,0.0,2.89,72.0,323.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
175260,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, raw",protein,SR Legacy,160.0,20.6,0.0,8.61,0.0,1.43,12.0,1.25,0.0,2.66,67.0,309.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174874,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised",protein,SR Legacy,322.0,26.8,0.05,23.9,0.0,1.74,34.0,2.11,0.2,5.35,57.0,207.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174875,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, raw",protein,SR Legacy,275.0,17.0,0.23,22.8,0.0,1.06,22.0,2.06,0.1,2.73,71.0,274.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174449,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",protein,SR Legacy,255.0,31.1,0.0,14.6,0.0,1.89,40.0,2.42,0.2,6.2,59.0,213.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174450,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw",protein,SR Legacy,164.0,20.6,0.0,9.08,0.0,1.18,27.0,2.52,0.1,3.29,82.0,321.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174876,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",protein,SR Legacy,294.0,20.9,0.03,23.4,0.0,1.41,12.0,2.18,0.1,3.87,72.0,299.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
175262,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, raw",protein,SR Legacy,272.0,16.2,0.24,22.9,0.0,1.01,10.0,1.86,0.2,2.91,64.0,261.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174458,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",protein,SR Legacy,192.0,25.1,0.0,10.1,0.0,1.47,14.0,2.65,0.1,4.59,80.0,334.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
175264,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, raw",protein,SR Legacy,154.0,19.7,0.0,8.3,0.0,1.12,12.0,2.3,0.2,3.57,73.0,307.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172613,"Lamb, New Zealand, imported, subcutaneous fat, cooked",protein,SR Legacy,674.0,5.24,0.62,72.3,0.0,0.7,6.0,0.7,0.1,1.03,43.0,164.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174435,"Lamb, New Zealand, imported, subcutaneous fat, raw",protein,SR Legacy,703.0,3.87,0.55,76.2,0.0,0.47,3.0,0.41,0.1,0.46,28.0,93.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174445,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",protein,SR Legacy,144.0,21.1,0.0,6.61,0.0,1.06,6.0,2.5,0.2,1.93,52.0,354.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174446,"Lamb, New Zealand, imported, sweetbread, raw",protein,SR Legacy,72.0,11.0,0.0,3.16,0.0,0.54,2.0,1.83,0.1,0.98,39.0,302.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172639,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",protein,SR Legacy,157.0,27.9,0.0,5.0,0.0,2.11,5.0,2.41,0.0,2.8,59.0,432.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174878,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw",protein,SR Legacy,120.0,20.4,0.01,4.22,0.0,1.62,4.0,1.87,0.0,2.15,49.0,379.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172622,"Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",protein,SR Legacy,155.0,27.9,0.0,4.81,0.0,2.12,5.0,2.41,0.0,2.81,59.0,433.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172623,"Lamb, New Zealand, imported, tenderloin, separable lean only, raw",protein,SR Legacy,116.0,20.5,0.0,3.81,0.0,1.63,4.0,1.88,0.0,2.16,49.0,381.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172618,"Lamb, New Zealand, imported, testes, cooked, soaked and fried",protein,SR Legacy,125.0,21.0,0.0,4.56,0.0,1.69,8.0,8.88,0.0,2.12,118.0,265.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172619,"Lamb, New Zealand, imported, testes, raw",protein,SR Legacy,68.0,11.4,0.14,2.38,0.0,1.14,5.0,9.89,0.0,1.14,119.0,265.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172620,"Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",protein,SR Legacy,272.0,17.5,0.86,22.0,0.0,1.74,6.0,5.22,0.3,2.07,52.0,132.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172621,"Lamb, New Zealand, imported, tongue - swiss cut, raw",protein,SR Legacy,225.0,14.3,0.0,18.6,0.0,1.25,6.0,6.1,0.1,1.55,77.0,207.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172642,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",protein,SR Legacy,208.0,23.4,0.03,12.7,0.0,1.64,4.0,1.49,0.0,3.45,61.0,349.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174877,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, raw",protein,SR Legacy,121.0,20.9,0.0,4.09,0.0,1.4,4.0,1.89,0.0,3.26,60.0,344.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174447,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted",protein,SR Legacy,159.0,25.3,0.0,6.44,0.0,1.71,4.0,1.58,0.0,3.69,62.0,369.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174448,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw",protein,SR Legacy,121.0,20.9,0.0,4.09,0.0,1.4,4.0,1.89,0.0,3.26,60.0,344.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174322,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",protein,SR Legacy,361.0,22.1,0.0,29.6,0.0,1.88,19.0,2.54,0.1,4.0,76.0,270.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174323,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",protein,SR Legacy,359.0,21.1,0.0,29.8,0.0,1.6,22.0,2.23,0.0,3.49,73.0,271.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174321,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, raw",protein,SR Legacy,372.0,14.5,0.0,34.4,0.0,1.39,15.0,2.09,0.0,2.71,56.0,190.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174378,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",protein,SR Legacy,340.0,23.1,0.0,26.8,0.0,1.93,18.0,2.56,0.0,4.21,77.0,277.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
172552,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",protein,SR Legacy,341.0,21.8,0.0,27.5,0.0,1.62,22.0,2.22,0.0,3.62,74.0,277.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
174377,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",protein,SR Legacy,342.0,15.3,0.0,30.7,0.0,1.43,14.0,2.14,0.0,2.87,58.0,201.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
